tenure,warehouse_to_home,num_devices_registered,preferred_order_category,satisfaction_score,marital_status,num_addresses,has_complained,days_since_last_order,cashback_amount,tenure_missing_flag,warehouse_missing_flag,days_missing_flag,churn
22,24.0,4,Others,3,Married,2,1,9,295.02,0,0,0,0
15,17.0,4,Laptop & Accessory,2,Single,9,0,11,187.3,0,0,0,0
19,11.0,3,Laptop & Accessory,4,Married,2,1,2,150.21,0,0,0,0
22,14.0,4,Laptop & Accessory,5,Married,6,0,3,179.86,0,0,0,0
2,8.0,6,Laptop & Accessory,1,Married,2,0,6,191.74,0,0,0,0
23,34.0,3,Grocery,5,Divorced,5,1,2,268.8,0,0,0,0
9,9.0,3,Laptop & Accessory,4,Single,4,1,1,192.78,0,0,0,0
11,13.0,4,Laptop & Accessory,2,Single,1,0,5,140.28,0,0,0,0
1,16.0,4,Laptop & Accessory,5,Single,2,1,4,207.24,0,0,0,1
0,21.0,3,Fashion,3,Married,8,1,7,236.1,0,0,0,1
7,7.0,3,Laptop & Accessory,1,Married,10,0,1,154.84,0,0,0,0
26,26.0,4,Mobile Phone,1,Married,2,0,3,167.58,0,0,0,0
10,17.0,5,Laptop & Accessory,3,Married,3,1,8,181.73,0,0,0,0
7,34.0,4,Laptop & Accessory,3,Married,2,0,7,167.12,0,0,0,0
13,22.0,4,Laptop & Accessory,3,Single,7,0,0,150.94,0,0,0,0
7,12.0,4,Laptop & Accessory,2,Divorced,8,0,3,224.98,0,0,1,0
3,6.0,5,Mobile Phone,3,Divorced,4,0,2,138.33,0,0,0,0
23,6.0,3,Others,2,Married,4,0,6,295.17,0,0,0,0
2,7.0,5,Laptop & Accessory,1,Married,3,1,8,193.34,0,0,0,0
15,32.0,3,Fashion,5,Divorced,4,1,0,231.91,0,0,0,0
0,31.0,3,Mobile Phone,1,Single,2,1,1,127.95,0,0,0,1
0,13.0,3,Mobile Phone,5,Single,2,0,0,125.52,0,1,0,0
1,16.0,4,Mobile Phone,5,Married,3,0,3,150.0,0,0,0,0
0,8.0,5,Laptop & Accessory,1,Single,4,0,0,150.71,0,0,0,0
15,17.0,6,Laptop & Accessory,4,Single,3,0,10,186.51,0,0,0,0
3,16.0,2,Mobile Phone,3,Married,8,0,1,149.51,0,0,0,0
16,16.0,5,Others,1,Single,10,0,2,321.13,0,0,0,0
0,13.0,3,Mobile Phone,3,Married,2,0,0,123.77,0,1,0,1
0,13.0,4,Mobile Phone,4,Married,2,0,1,121.41,1,0,0,0
4,16.0,3,Laptop & Accessory,1,Married,3,1,4,165.83,0,0,0,0
0,19.0,3,Mobile Phone,4,Married,5,0,4,121.43,1,0,0,0
9,13.0,3,Mobile Phone,1,Single,3,0,1,146.78,0,0,0,0
12,30.0,5,Fashion,3,Single,2,0,3,220.26,0,0,1,0
17,16.0,4,Laptop & Accessory,3,Married,5,1,8,181.79,0,0,0,0
3,10.0,4,Mobile Phone,5,Single,3,1,6,172.23,0,0,0,0
2,14.0,4,Laptop & Accessory,2,Divorced,2,1,2,150.56,0,0,0,0
7,16.0,3,Mobile Phone,3,Married,2,1,0,138.15,0,0,0,0
16,13.0,3,Mobile Phone,3,Single,5,0,2,124.38,0,1,0,0
7,9.0,3,Laptop & Accessory,2,Single,1,0,4,177.56,0,0,0,0
10,8.0,5,Laptop & Accessory,3,Married,2,0,3,168.74,0,0,0,0
0,17.0,3,Mobile Phone,5,Married,1,0,4,120.99,1,0,0,0
18,6.0,2,Others,2,Divorced,1,0,7,292.02,0,0,0,0
0,6.0,4,Mobile Phone,5,Divorced,2,0,2,122.18,1,0,0,0
18,7.0,4,Laptop & Accessory,1,Married,6,1,3,182.43,0,0,0,0
0,11.0,3,Mobile Phone,3,Single,2,1,2,134.41,0,0,0,1
13,13.0,4,Fashion,4,Single,6,0,3,208.76,0,0,0,0
4,23.0,4,Laptop & Accessory,3,Divorced,10,0,3,178.01,0,0,0,0
0,10.0,3,Mobile Phone,2,Single,19,1,0,122.85,1,0,0,1
3,17.0,4,Mobile Phone,4,Married,3,0,3,147.97,0,0,0,0
1,28.0,2,Mobile Phone,1,Single,3,0,3,151.78,0,0,0,0
15,9.0,4,Grocery,4,Single,3,0,5,285.15,0,0,0,0
30,30.0,4,Grocery,4,Married,6,1,10,259.02,0,0,0,0
21,23.0,2,Laptop & Accessory,3,Married,3,1,8,175.67,0,0,0,0
13,19.0,4,Laptop & Accessory,4,Married,6,0,1,177.95,0,0,0,0
10,11.0,3,Laptop & Accessory,2,Married,8,0,4,163.47,0,0,0,0
14,25.0,3,Laptop & Accessory,5,Married,3,0,0,130.72,0,0,0,0
0,14.0,2,Laptop & Accessory,4,Divorced,1,0,2,148.51,0,0,0,0
0,12.0,3,Laptop & Accessory,3,Divorced,3,1,5,123.06,1,0,0,0
1,10.0,4,Mobile Phone,5,Single,7,1,5,151.57,0,0,0,1
19,8.0,3,Laptop & Accessory,2,Married,3,0,4,173.79,0,0,0,0
19,24.0,3,Fashion,3,Married,6,0,2,205.27,0,0,0,0
1,14.0,4,Mobile Phone,1,Married,3,1,3,147.75,0,0,0,1
23,12.0,4,Laptop & Accessory,3,Married,4,0,3,191.51,0,0,0,0
18,24.0,6,Mobile Phone,3,Single,4,0,1,147.9,0,0,0,0
4,29.0,5,Laptop & Accessory,3,Married,4,1,1,188.8,0,0,0,1
18,26.0,5,Fashion,5,Married,3,1,7,208.51,0,0,0,0
16,25.0,4,Laptop & Accessory,5,Married,8,1,3,179.1,0,0,0,0
17,15.0,4,Laptop & Accessory,4,Married,6,0,1,172.65,0,0,0,0
1,7.0,4,Mobile Phone,4,Single,3,0,2,145.96,0,0,0,0
24,14.0,4,Fashion,4,Married,6,0,3,224.9,0,0,1,0
19,8.0,3,Fashion,1,Married,4,0,7,185.78,0,0,0,0
1,27.0,4,Fashion,3,Married,5,0,3,223.24,0,0,1,1
1,9.0,5,Mobile Phone,3,Single,3,0,3,145.44,0,0,0,1
25,5.0,3,Fashion,4,Single,8,0,0,204.45,0,0,0,0
12,27.0,4,Laptop & Accessory,1,Married,4,1,4,161.2,0,0,0,0
19,13.0,4,Fashion,5,Married,6,1,1,257.45,0,0,0,0
0,27.0,4,Mobile Phone,4,Single,2,1,0,121.21,1,0,0,1
14,21.0,4,Laptop & Accessory,5,Married,3,0,3,171.39,0,0,0,0
17,26.0,3,Mobile Phone,4,Single,2,0,3,134.2,0,0,0,0
12,22.0,5,Fashion,1,Married,2,1,10,240.1,0,0,0,0
7,10.0,4,Mobile Phone,4,Married,5,1,4,147.77,0,0,0,0
5,7.0,4,Laptop & Accessory,5,Divorced,3,0,4,166.48,0,0,0,0
5,7.0,4,Laptop & Accessory,2,Single,10,1,6,184.93,0,0,0,1
6,10.0,4,Mobile Phone,4,Married,9,0,2,138.38,0,0,0,0
29,9.0,4,Grocery,1,Single,4,1,3,291.59,0,0,0,0
8,13.0,4,Mobile Phone,2,Divorced,2,0,2,123.76,0,1,0,0
0,6.0,4,Mobile Phone,5,Married,2,0,3,139.55,0,0,0,0
19,14.0,4,Laptop & Accessory,5,Married,9,1,7,146.15,0,0,0,0
11,16.0,3,Mobile Phone,3,Divorced,1,0,2,126.84,0,0,0,0
0,11.0,3,Laptop & Accessory,2,Divorced,4,0,0,120.86,1,0,0,1
10,8.0,4,Laptop & Accessory,1,Married,6,0,0,151.63,0,0,0,0
13,13.0,2,Fashion,3,Married,4,0,7,207.37,0,0,0,0
1,25.0,4,Mobile Phone,2,Single,3,0,1,151.93,0,0,0,1
2,9.0,3,Mobile Phone,5,Single,2,1,5,147.23,0,0,0,0
14,33.0,5,Laptop & Accessory,1,Married,5,1,1,169.22,0,0,0,0
3,27.0,4,Laptop & Accessory,1,Married,4,0,3,194.31,0,0,0,0
19,15.0,4,Laptop & Accessory,1,Married,11,0,9,161.97,0,0,0,0
26,7.0,4,Grocery,2,Divorced,4,0,9,295.99,0,0,0,0
19,20.0,3,Mobile Phone,4,Married,10,1,3,149.63,0,0,0,1
27,9.0,5,Fashion,4,Married,4,0,13,200.25,0,0,0,0
3,15.0,3,Laptop & Accessory,5,Married,2,0,10,130.72,0,0,0,0
0,10.0,4,Mobile Phone,3,Single,6,0,2,138.94,0,0,0,1
22,11.0,3,Laptop & Accessory,3,Divorced,3,0,2,166.51,0,0,0,0
0,8.0,3,Mobile Phone,3,Single,3,0,0,134.85,0,0,0,1
1,11.0,5,Mobile Phone,3,Single,7,0,3,163.94,0,0,0,1
1,9.0,4,Mobile Phone,5,Divorced,9,0,8,152.07,0,0,0,1
1,11.0,5,Laptop & Accessory,1,Single,3,1,4,169.87,0,0,0,0
0,9.0,4,Mobile Phone,1,Married,4,0,0,121.77,1,0,0,0
8,10.0,4,Mobile Phone,2,Divorced,2,0,3,162.37,0,0,0,0
19,24.0,3,Fashion,3,Divorced,6,0,2,205.27,0,0,0,0
1,24.0,5,Mobile Phone,1,Married,7,0,4,148.67,0,0,0,1
7,17.0,5,Laptop & Accessory,1,Single,5,0,2,171.82,0,0,0,0
14,11.0,5,Fashion,1,Married,9,0,12,233.55,0,0,0,0
28,26.0,4,Laptop & Accessory,5,Married,11,1,5,179.85,0,0,0,0
9,16.0,4,Laptop & Accessory,3,Married,2,1,7,156.73,0,0,0,0
1,13.0,3,Laptop & Accessory,5,Single,1,0,3,148.98,0,0,0,0
10,10.0,5,Fashion,1,Married,2,0,5,201.44,0,0,0,0
30,16.0,4,Mobile Phone,3,Married,4,0,4,154.42,0,0,0,0
4,17.0,5,Laptop & Accessory,3,Married,3,0,5,190.78,0,0,0,0
15,9.0,1,Laptop & Accessory,2,Divorced,3,1,3,152.31,0,0,0,0
28,8.0,3,Grocery,1,Single,3,1,2,266.59,0,0,0,0
1,13.0,6,Mobile Phone,3,Married,2,0,1,148.51,0,0,0,1
9,15.0,5,Fashion,2,Divorced,6,1,3,228.77,0,0,1,0
9,14.0,4,Fashion,3,Single,5,0,3,227.21,0,0,1,0
0,8.0,1,Mobile Phone,2,Divorced,2,0,7,120.11,1,0,0,0
6,13.0,3,Mobile Phone,1,Single,5,0,0,124.96,0,1,0,0
0,19.0,3,Mobile Phone,4,Divorced,4,0,4,121.43,1,0,0,0
15,19.0,1,Laptop & Accessory,5,Married,6,0,0,155.38,0,0,0,0
1,9.0,4,Mobile Phone,3,Single,4,0,1,159.85,0,0,0,1
9,25.0,4,Laptop & Accessory,3,Married,3,0,1,171.01,0,0,0,0
7,35.0,4,Laptop & Accessory,3,Married,3,1,8,177.07,0,0,0,0
7,10.0,3,Laptop & Accessory,3,Divorced,10,0,2,165.38,0,0,0,0
20,7.0,5,Fashion,5,Married,4,1,6,231.73,0,0,0,0
3,13.0,4,Mobile Phone,2,Divorced,3,0,9,156.31,0,0,0,0
1,8.0,4,Mobile Phone,3,Married,5,0,3,154.09,0,0,0,1
1,10.0,4,Mobile Phone,1,Married,3,0,1,145.61,0,0,0,0
0,12.0,3,Mobile Phone,3,Divorced,9,0,2,122.67,1,0,0,0
11,12.0,2,Mobile Phone,3,Single,2,0,4,160.0,0,0,0,0
1,27.0,4,Fashion,3,Divorced,5,0,3,223.24,0,0,1,1
20,9.0,4,Others,1,Married,9,1,3,318.28,0,0,0,0
25,35.0,3,Mobile Phone,1,Married,3,0,0,134.82,0,0,0,0
0,10.0,4,Laptop & Accessory,5,Married,2,0,3,142.56,0,0,0,0
14,10.0,5,Laptop & Accessory,4,Married,7,0,2,164.3,0,0,0,0
1,15.0,2,Mobile Phone,3,Married,9,0,3,160.17,0,0,0,0
19,9.0,4,Laptop & Accessory,1,Single,6,0,4,176.6,0,0,0,1
31,23.0,4,Laptop & Accessory,5,Single,10,0,3,179.05,0,0,0,0
8,9.0,4,Mobile Phone,3,Married,8,0,3,147.31,0,0,0,0
7,6.0,1,Laptop & Accessory,2,Married,1,0,9,197.25,0,0,0,0
1,11.0,3,Mobile Phone,5,Divorced,4,0,3,153.19,0,0,0,0
8,6.0,4,Mobile Phone,3,Single,2,0,4,128.59,0,0,0,0
6,15.0,4,Fashion,1,Single,3,0,3,214.98,0,0,1,0
4,26.0,1,Mobile Phone,2,Divorced,1,0,2,127.91,0,0,0,0
4,7.0,6,Mobile Phone,3,Married,5,0,3,163.33,0,0,0,0
9,7.0,5,Laptop & Accessory,2,Divorced,2,0,1,178.63,0,0,0,0
2,8.0,3,Laptop & Accessory,3,Married,2,0,2,146.49,0,0,0,0
30,7.0,5,Fashion,1,Married,4,0,0,208.83,0,0,0,0
1,23.0,4,Fashion,3,Married,4,0,1,206.61,0,0,0,1
30,13.0,3,Mobile Phone,3,Married,2,0,2,123.72,0,1,0,0
23,18.0,3,Fashion,1,Single,5,0,1,192.08,0,0,0,0
0,6.0,3,Mobile Phone,1,Married,2,0,3,120.44,1,0,0,0
2,7.0,4,Mobile Phone,1,Married,3,0,3,152.06,0,0,0,0
18,35.0,3,Fashion,1,Divorced,5,1,2,193.8,0,0,0,0
17,11.0,3,Others,4,Married,8,0,10,282.13,0,0,0,0
19,16.0,4,Laptop & Accessory,4,Married,10,0,16,148.48,0,0,0,0
5,8.0,3,Laptop & Accessory,4,Married,1,0,6,154.7,0,0,0,0
10,9.0,5,Laptop & Accessory,1,Single,3,0,9,163.86,0,0,0,0
0,32.0,3,Laptop & Accessory,2,Single,2,0,4,161.8,0,0,0,0
26,36.0,4,Mobile Phone,1,Married,4,0,1,159.82,0,0,0,0
0,13.0,5,Mobile Phone,5,Divorced,2,0,1,124.51,0,1,0,0
24,18.0,4,Others,4,Single,5,0,5,324.26,0,0,0,0
1,13.0,6,Laptop & Accessory,3,Divorced,6,1,8,186.72,0,0,0,1
10,15.0,3,Fashion,5,Divorced,11,0,6,242.13,0,0,0,0
0,15.0,3,Mobile Phone,2,Divorced,2,0,4,120.7,1,0,0,0
14,13.0,4,Grocery,3,Single,9,0,14,257.37,0,0,0,0
0,13.0,3,Mobile Phone,4,Single,3,0,3,120.13,1,0,0,0
8,14.0,4,Mobile Phone,1,Single,3,0,1,154.72,0,0,0,0
9,33.0,3,Laptop & Accessory,3,Married,7,0,7,152.37,0,0,0,0
4,14.0,4,Mobile Phone,4,Single,2,0,3,154.83,0,0,0,0
0,9.0,3,Mobile Phone,1,Married,2,0,0,120.61,1,0,0,0
2,12.0,4,Laptop & Accessory,2,Single,3,0,3,174.08,0,0,0,0
17,34.0,1,Grocery,1,Married,4,1,11,233.2,0,0,0,0
5,13.0,2,Laptop & Accessory,1,Married,6,0,8,179.6,0,0,0,0
1,27.0,4,Mobile Phone,4,Married,2,1,5,146.48,0,0,0,1
5,11.0,4,Laptop & Accessory,4,Single,3,0,3,218.55,0,0,1,1
3,15.0,5,Laptop & Accessory,2,Divorced,3,1,3,175.56,0,0,0,0
24,6.0,3,Mobile Phone,1,Married,2,0,0,127.23,0,0,0,0
1,17.0,5,Mobile Phone,3,Single,3,0,1,137.0,0,0,0,0
12,14.0,3,Laptop & Accessory,5,Married,3,1,8,181.05,0,0,0,0
20,6.0,3,Fashion,4,Married,1,0,3,219.57,0,0,1,0
0,13.0,5,Mobile Phone,1,Single,2,1,0,123.4,0,1,0,1
20,9.0,4,Grocery,3,Married,8,0,2,303.61,0,0,0,0
18,12.0,5,Mobile Phone,3,Single,5,0,4,156.62,0,0,0,0
12,9.0,4,Mobile Phone,4,Married,7,0,9,150.92,0,0,0,0
15,14.0,3,Others,2,Married,2,0,9,284.3,0,0,0,0
28,8.0,3,Grocery,2,Single,3,1,2,266.59,0,0,0,0
10,10.0,4,Laptop & Accessory,4,Single,6,0,8,169.85,0,0,0,0
27,25.0,3,Laptop & Accessory,5,Married,10,1,4,154.85,0,0,0,0
20,8.0,3,Laptop & Accessory,2,Married,6,0,4,150.7,0,0,0,0
0,33.0,3,Laptop & Accessory,1,Single,2,1,7,158.13,0,0,0,1
0,33.0,3,Fashion,1,Married,2,0,9,176.39,0,0,0,1
0,8.0,3,Mobile Phone,3,Married,3,0,2,120.01,1,0,0,0
7,7.0,4,Laptop & Accessory,5,Single,1,0,9,153.43,0,0,0,0
10,16.0,4,Fashion,1,Married,6,0,3,225.96,0,0,1,1
8,34.0,4,Mobile Phone,4,Single,4,0,3,148.11,0,0,0,0
1,7.0,6,Mobile Phone,5,Single,2,0,1,148.25,0,0,0,1
14,13.0,3,Mobile Phone,3,Married,5,0,8,124.51,0,1,0,0
1,9.0,2,Laptop & Accessory,3,Single,2,0,8,190.0,0,0,0,0
1,35.0,3,Laptop & Accessory,5,Married,8,1,0,166.73,0,0,0,1
4,6.0,5,Laptop & Accessory,5,Married,2,0,7,150.03,0,0,0,0
14,9.0,4,Laptop & Accessory,2,Single,3,0,9,171.61,0,0,0,0
6,11.0,3,Laptop & Accessory,2,Divorced,7,0,2,199.98,0,0,0,0
19,32.0,5,Laptop & Accessory,1,Married,2,0,9,184.06,0,0,0,0
0,13.0,3,Mobile Phone,4,Single,2,1,2,124.78,0,1,0,0
19,9.0,4,Laptop & Accessory,3,Married,6,0,8,176.54,0,0,0,0
11,21.0,4,Mobile Phone,5,Married,3,0,18,155.34,0,0,0,0
1,21.0,4,Mobile Phone,2,Divorced,7,1,5,149.36,0,0,0,1
15,19.0,4,Mobile Phone,2,Divorced,5,1,1,172.66,0,0,0,0
1,26.0,2,Laptop & Accessory,1,Single,10,1,5,178.04,0,0,0,1
13,15.0,4,Mobile Phone,3,Married,3,0,8,162.55,0,0,0,0
21,10.0,4,Grocery,1,Married,3,0,2,252.02,0,0,0,0
0,11.0,1,Laptop & Accessory,5,Married,2,0,5,140.0,0,0,0,0
6,11.0,5,Laptop & Accessory,3,Married,3,0,9,186.62,0,0,0,0
15,8.0,3,Fashion,1,Married,3,1,9,201.24,0,0,0,0
4,35.0,4,Laptop & Accessory,2,Divorced,3,0,10,182.75,0,0,0,0
12,9.0,4,Mobile Phone,2,Divorced,3,1,1,142.02,0,0,0,0
4,8.0,3,Mobile Phone,2,Married,1,1,2,126.95,0,0,0,0
0,19.0,3,Laptop & Accessory,4,Single,6,0,0,157.65,0,0,0,1
24,20.0,3,Laptop & Accessory,2,Divorced,5,0,7,149.36,0,0,0,0
12,30.0,4,Laptop & Accessory,1,Married,11,0,3,182.45,0,0,0,0
0,19.0,3,Laptop & Accessory,5,Married,3,0,2,142.33,0,0,0,1
14,6.0,2,Fashion,5,Divorced,2,0,7,183.92,0,0,0,0
8,15.0,4,Laptop & Accessory,4,Single,10,0,0,165.4,0,0,0,0
17,15.0,4,Laptop & Accessory,3,Married,6,1,3,170.22,0,0,0,0
9,9.0,3,Mobile Phone,1,Married,6,0,0,128.35,0,0,0,0
14,23.0,4,Mobile Phone,3,Married,11,0,1,160.44,0,0,0,0
5,14.0,1,Laptop & Accessory,1,Married,2,0,8,162.09,0,0,0,0
11,8.0,1,Laptop & Accessory,5,Single,7,1,12,159.8,0,0,0,0
21,12.0,4,Laptop & Accessory,3,Single,3,0,2,142.4,0,0,0,0
10,9.0,4,Mobile Phone,3,Married,6,0,3,150.43,0,0,0,0
19,8.0,3,Others,5,Single,4,0,1,289.47,0,0,0,0
0,7.0,4,Mobile Phone,3,Married,2,1,0,129.33,0,0,0,0
16,33.0,4,Grocery,4,Divorced,7,0,9,260.25,0,0,0,0
7,13.0,1,Mobile Phone,3,Divorced,1,0,0,125.85,0,1,0,0
6,13.0,4,Laptop & Accessory,3,Single,3,0,8,175.1,0,0,0,0
18,16.0,4,Mobile Phone,5,Married,3,1,2,150.59,0,0,0,0
6,9.0,4,Mobile Phone,4,Divorced,3,0,8,148.7,0,0,0,0
17,10.0,3,Laptop & Accessory,4,Single,10,0,3,159.33,0,0,0,0
17,22.0,5,Laptop & Accessory,2,Divorced,5,0,3,193.04,0,0,0,0
2,8.0,5,Mobile Phone,3,Married,3,0,1,140.63,0,0,0,0
31,12.0,5,Fashion,4,Married,4,1,3,230.52,0,0,1,0
17,8.0,1,Fashion,1,Married,2,1,7,178.79,0,0,0,0
4,7.0,4,Mobile Phone,3,Married,2,0,4,145.64,0,0,0,0
0,29.0,4,Laptop & Accessory,3,Married,2,0,8,135.4,0,0,0,0
7,16.0,4,Laptop & Accessory,3,Married,2,0,7,150.63,0,0,0,0
10,9.0,3,Fashion,3,Married,2,0,8,194.34,0,0,0,0
19,6.0,3,Others,1,Married,10,0,2,296.27,0,0,0,0
7,28.0,4,Laptop & Accessory,1,Married,2,1,11,157.47,0,0,0,0
8,8.0,4,Mobile Phone,1,Single,1,1,4,149.3,0,0,0,0
16,9.0,2,Laptop & Accessory,5,Married,9,0,4,187.72,0,0,0,0
7,28.0,2,Mobile Phone,4,Married,3,0,14,145.28,0,0,0,0
0,31.0,1,Mobile Phone,2,Single,2,1,1,129.94,0,0,0,0
1,16.0,4,Laptop & Accessory,1,Single,3,0,8,166.05,0,0,0,0
8,31.0,4,Fashion,4,Divorced,4,0,8,209.03,0,0,0,0
5,9.0,4,Laptop & Accessory,1,Single,6,1,6,190.82,0,0,0,0
4,8.0,3,Mobile Phone,3,Married,2,0,3,134.77,0,0,0,0
1,32.0,4,Mobile Phone,2,Single,3,1,2,152.95,0,0,0,1
12,25.0,3,Laptop & Accessory,1,Married,9,0,2,139.02,0,0,0,0
7,11.0,4,Laptop & Accessory,1,Married,2,0,13,139.86,0,0,0,0
4,13.0,3,Laptop & Accessory,1,Married,4,0,7,159.15,0,0,0,0
0,25.0,1,Laptop & Accessory,1,Single,9,1,4,153.04,0,0,0,1
1,8.0,5,Laptop & Accessory,3,Single,3,0,3,171.17,0,0,0,0
1,13.0,4,Mobile Phone,2,Divorced,3,1,3,151.59,0,0,0,0
1,12.0,4,Mobile Phone,4,Single,2,0,3,149.22,0,0,0,1
0,19.0,3,Laptop & Accessory,3,Single,4,1,2,198.54,0,0,0,1
13,28.0,6,Laptop & Accessory,3,Married,8,0,3,182.36,0,0,0,0
1,9.0,4,Mobile Phone,5,Married,2,0,3,155.41,0,0,0,1
28,6.0,3,Others,5,Single,1,1,13,290.45,0,0,0,0
13,9.0,4,Mobile Phone,3,Divorced,2,1,2,126.83,0,0,0,1
16,21.0,4,Laptop & Accessory,1,Married,4,0,2,168.04,0,0,0,0
4,7.0,4,Mobile Phone,4,Married,3,0,8,162.48,0,0,0,0
20,8.0,4,Mobile Phone,2,Single,2,1,2,132.94,0,0,0,0
0,33.0,3,Fashion,2,Divorced,2,0,9,176.39,0,0,0,1
9,13.0,4,Mobile Phone,5,Married,1,0,3,123.42,0,1,0,0
3,35.0,3,Laptop & Accessory,5,Married,9,0,3,141.15,0,0,0,0
3,30.0,2,Mobile Phone,3,Married,3,0,8,152.0,0,0,0,0
14,13.0,4,Grocery,1,Single,3,1,8,289.37,0,0,0,0
19,19.0,3,Laptop & Accessory,4,Single,7,0,9,155.62,0,0,0,0
0,29.0,3,Laptop & Accessory,4,Married,5,0,2,120.42,1,0,0,0
0,9.0,3,Mobile Phone,3,Married,2,0,0,120.83,1,0,0,0
9,13.0,3,Mobile Phone,3,Single,5,0,9,125.19,0,1,0,0
0,13.0,4,Fashion,2,Married,10,0,3,215.57,0,0,1,0
4,12.0,2,Laptop & Accessory,2,Married,5,0,7,154.6,0,0,0,0
31,7.0,5,Laptop & Accessory,3,Single,9,0,4,179.73,0,0,0,0
25,25.0,3,Mobile Phone,1,Married,1,0,2,142.58,0,0,0,0
8,13.0,3,Fashion,3,Single,4,0,6,202.21,0,0,0,0
0,24.0,1,Mobile Phone,5,Married,1,0,0,129.56,0,0,0,1
0,15.0,4,Mobile Phone,3,Divorced,1,1,0,133.88,0,0,0,1
9,25.0,4,Laptop & Accessory,5,Married,2,0,5,25.0,0,0,0,0
11,14.0,4,Fashion,3,Single,6,0,3,261.64,0,0,0,0
0,26.0,3,Laptop & Accessory,3,Single,1,0,2,122.72,1,0,0,0
1,17.0,4,Laptop & Accessory,5,Single,3,0,9,167.13,0,0,0,1
0,13.0,3,Mobile Phone,3,Single,2,1,7,123.94,0,1,0,1
2,8.0,4,Laptop & Accessory,4,Married,3,0,0,166.44,0,0,0,0
5,8.0,3,Laptop & Accessory,3,Single,5,1,7,149.98,0,0,0,0
9,6.0,5,Fashion,5,Married,3,1,7,202.52,0,0,0,0
2,11.0,4,Laptop & Accessory,4,Married,2,1,9,141.87,0,0,0,0
14,12.0,3,Fashion,2,Single,4,1,0,235.91,0,0,0,0
1,14.0,4,Mobile Phone,3,Married,5,1,8,158.39,0,0,0,1
16,35.0,5,Laptop & Accessory,2,Divorced,2,0,5,170.23,0,0,0,0
11,7.0,4,Fashion,1,Single,6,0,3,199.91,0,0,0,0
1,13.0,2,Mobile Phone,5,Divorced,3,1,1,141.01,0,0,0,1
12,9.0,5,Mobile Phone,4,Married,6,0,6,149.68,0,0,0,0
1,12.0,4,Mobile Phone,4,Single,3,1,1,143.78,0,0,0,1
1,29.0,4,Mobile Phone,3,Single,3,0,3,159.47,0,0,0,0
26,19.0,2,Laptop & Accessory,5,Married,2,0,3,144.5,0,0,0,0
16,7.0,5,Laptop & Accessory,1,Married,11,1,3,185.62,0,0,0,0
0,14.0,4,Laptop & Accessory,5,Single,7,0,2,153.26,0,0,0,1
17,14.0,1,Mobile Phone,1,Married,3,1,2,128.18,0,0,0,0
31,8.0,6,Fashion,1,Married,5,0,1,233.83,0,0,0,0
5,14.0,4,Laptop & Accessory,2,Married,6,0,8,200.47,0,0,0,0
19,9.0,5,Mobile Phone,3,Single,3,0,1,147.74,0,0,0,0
8,9.0,5,Mobile Phone,3,Married,5,0,8,152.68,0,0,0,0
31,7.0,4,Fashion,1,Married,5,1,5,244.04,0,0,0,0
0,13.0,3,Mobile Phone,5,Single,4,0,2,120.62,1,0,0,0
6,16.0,4,Laptop & Accessory,1,Single,4,0,1,146.82,0,0,0,0
10,9.0,4,Mobile Phone,1,Single,5,1,3,151.44,0,0,0,0
1,15.0,4,Laptop & Accessory,3,Married,2,1,5,174.07,0,0,0,0
18,8.0,5,Laptop & Accessory,3,Single,1,0,1,166.32,0,0,0,0
5,10.0,4,Fashion,3,Married,11,0,3,261.75,0,0,0,0
3,8.0,4,Laptop & Accessory,2,Single,6,1,0,168.77,0,0,0,0
3,13.0,4,Mobile Phone,1,Married,3,0,9,156.31,0,0,0,0
27,31.0,2,Fashion,1,Married,5,0,3,195.05,0,0,0,0
13,13.0,3,Others,4,Single,2,0,8,298.33,0,0,0,0
0,6.0,4,Mobile Phone,3,Divorced,7,0,7,122.58,1,0,0,0
8,31.0,3,Fashion,3,Married,2,1,1,203.88,0,0,0,0
23,6.0,4,Mobile Phone,3,Married,3,0,2,136.9,0,0,0,0
12,21.0,4,Laptop & Accessory,4,Married,2,0,3,224.24,0,0,1,0
0,13.0,4,Mobile Phone,5,Single,1,1,2,123.21,0,1,0,1
19,7.0,2,Others,1,Married,2,0,8,317.02,0,0,0,0
15,14.0,3,Laptop & Accessory,4,Married,1,0,2,168.25,0,0,0,0
15,8.0,4,Laptop & Accessory,5,Married,2,0,8,166.03,0,0,0,0
16,33.0,4,Grocery,4,Married,7,0,9,260.25,0,0,0,0
0,8.0,3,Mobile Phone,4,Married,5,0,2,121.87,1,0,0,0
14,9.0,4,Mobile Phone,5,Married,6,0,3,158.77,0,0,0,0
1,9.0,5,Laptop & Accessory,4,Single,9,1,3,224.07,0,0,1,1
0,10.0,2,Mobile Phone,5,Divorced,3,0,2,128.19,0,0,0,0
26,18.0,4,Laptop & Accessory,3,Divorced,10,0,5,156.49,0,0,0,0
7,17.0,4,Laptop & Accessory,4,Married,5,0,8,144.9,0,0,0,0
3,17.0,5,Laptop & Accessory,4,Married,3,1,8,207.68,0,0,0,0
7,11.0,5,Mobile Phone,4,Divorced,8,0,2,151.22,0,0,0,0
6,16.0,3,Laptop & Accessory,3,Single,2,0,9,154.87,0,0,0,0
5,7.0,5,Mobile Phone,5,Divorced,3,0,3,147.18,0,0,0,0
