tenure,warehouse_to_home,num_devices_registered,preferred_order_category,satisfaction_score,marital_status,num_addresses,has_complained,days_since_last_order,cashback_amount,churn,days_missing_flag,tenure_missing_flag,tenure_segment
17,22.0,5,Grocery,3,Married,3,0,12,301.03,0,0,0,1-2 years
11,12.0,5,Laptop & Accessory,1,Married,8,1,9,153.29,0,0,0,7-12 months
7,15.0,4,Laptop & Accessory,3,Single,4,1,1,188.88,0,0,0,7-12 months
6,12.0,5,Laptop & Accessory,4,Married,5,0,6,183.78,0,0,0,4-6 months
11,10.0,3,Mobile,3,Married,8,0,0,133.06,0,0,0,7-12 months
15,32.0,3,Fashion,5,Married,4,1,0,231.91,0,0,0,1-2 years
13,35.0,5,Laptop & Accessory,5,Single,5,0,4,167.84,1,0,0,1-2 years
6,12.0,4,Mobile Phone,4,Single,4,0,8,152.18,0,0,0,4-6 months
7,8.0,3,Laptop & Accessory,1,Single,2,0,4,162.74,0,0,0,7-12 months
0,13.0,5,Laptop & Accessory,3,Single,2,1,6,160.74,1,0,0,Brand New (0mo)
16,9.0,5,Laptop & Accessory,2,Single,5,0,1,192.81,0,0,0,1-2 years
5,17.0,4,Laptop & Accessory,1,Married,4,1,5,190.83,0,0,0,4-6 months
19,8.0,3,Fashion,1,Married,5,1,3,203.68,0,0,0,1-2 years
0,13.0,4,Laptop & Accessory,5,Single,9,0,7,168.11,0,0,0,Brand New (0mo)
20,31.0,4,Mobile Phone,1,Single,3,0,1,150.87,1,0,0,1-2 years
8,7.0,4,Laptop & Accessory,4,Married,3,0,4,168.25,0,0,0,7-12 months
12,8.0,4,Laptop & Accessory,1,Married,9,0,4,152.04,0,0,0,7-12 months
1,8.0,4,Mobile Phone,3,Married,3,0,2,137.23,0,0,0,1-3 months
4,13.0,3,Fashion,5,Married,3,0,2,196.37,0,0,0,4-6 months
9,7.0,5,Mobile Phone,5,Single,3,0,3,149.5,0,0,0,7-12 months
12,16.0,5,Mobile Phone,4,Divorced,2,0,3,153.99,0,0,0,7-12 months
25,7.0,4,Mobile Phone,2,Divorced,3,0,1,152.23,0,0,0,2+ years
6,14.0,4,Laptop & Accessory,1,Married,6,0,47,217.04,0,1,0,4-6 months
21,9.0,4,Grocery,1,Married,3,1,1,292.52,0,0,0,1-2 years
7,8.0,1,Mobile,1,Married,1,1,2,129.32,0,0,0,7-12 months
0,31.0,5,Mobile,3,Single,2,0,1,122.93,1,0,1,Brand New (0mo)
7,12.0,3,Laptop & Accessory,3,Single,2,0,10,148.09,0,0,0,7-12 months
3,16.0,3,Fashion,3,Single,10,0,2,196.67,0,0,0,1-3 months
0,9.0,3,Mobile,5,Single,1,0,4,131.02,1,0,0,Brand New (0mo)
1,13.0,2,Mobile Phone,5,Married,3,1,1,141.01,1,0,0,1-3 months
13,8.0,3,Laptop & Accessory,4,Married,4,0,10,156.77,0,0,0,1-2 years
0,8.0,3,Mobile,4,Married,10,0,2,134.68,0,0,0,Brand New (0mo)
0,30.0,3,Mobile,4,Single,2,0,4,121.77,0,0,1,Brand New (0mo)
17,11.0,4,Mobile,3,Single,4,0,3,131.62,0,0,0,1-2 years
0,14.0,5,Mobile,3,Married,1,0,0,123.51,1,0,0,Brand New (0mo)
14,15.0,4,Laptop & Accessory,1,Married,5,1,3,165.69,0,0,0,1-2 years
1,7.0,5,Fashion,3,Married,7,0,47,231.09,1,1,0,1-3 months
9,9.0,6,Others,4,Single,4,1,12,313.24,1,0,0,7-12 months
0,15.0,4,Mobile,5,Single,8,0,3,134.07,1,0,0,Brand New (0mo)
20,33.0,5,Laptop & Accessory,4,Single,10,0,3,204.91,0,0,0,1-2 years
17,16.0,3,Laptop & Accessory,1,Married,3,1,3,164.65,0,0,0,1-2 years
17,35.0,2,Mobile Phone,3,Single,6,0,3,172.39,0,0,0,1-2 years
1,17.0,4,Fashion,3,Married,8,0,47,225.48,1,1,0,1-3 months
16,12.0,4,Fashion,4,Single,11,1,47,209.46,1,1,0,1-2 years
0,10.0,5,Fashion,2,Divorced,2,0,8,204.0,1,0,0,Brand New (0mo)
1,17.0,5,Mobile Phone,3,Single,3,0,3,151.25,1,0,0,1-3 months
0,6.0,3,Mobile Phone,4,Married,2,0,4,138.16,0,0,0,Brand New (0mo)
20,7.0,4,Others,2,Married,11,0,3,321.27,0,0,0,1-2 years
21,21.0,4,Laptop & Accessory,5,Single,4,0,8,174.6,0,0,0,1-2 years
29,15.0,4,Grocery,3,Married,4,1,3,272.56,0,0,0,2+ years
23,7.0,4,Mobile Phone,5,Married,4,0,3,160.8,0,0,0,1-2 years
13,15.0,3,Fashion,3,Single,10,0,13,234.99,0,0,0,1-2 years
6,13.0,4,Mobile Phone,3,Single,5,0,5,155.38,0,0,0,4-6 months
4,14.0,4,Mobile Phone,5,Single,5,1,4,146.66,1,0,0,4-6 months
0,6.0,3,Mobile,4,Single,2,0,1,120.96,0,0,1,Brand New (0mo)
5,9.0,5,Laptop & Accessory,5,Divorced,5,0,1,189.1,0,0,0,4-6 months
6,15.0,5,Laptop & Accessory,3,Single,9,0,3,153.46,1,0,0,4-6 months
3,10.0,4,Laptop & Accessory,4,Married,2,1,7,152.09,0,0,0,1-3 months
5,14.0,1,Laptop & Accessory,3,Divorced,6,0,3,151.75,0,0,0,4-6 months
1,6.0,5,Mobile Phone,3,Single,3,0,3,155.33,0,0,0,1-3 months
11,17.0,4,Mobile Phone,5,Married,2,1,4,152.82,0,0,0,7-12 months
10,25.0,3,Fashion,4,Single,2,1,9,176.42,0,0,0,7-12 months
27,9.0,5,Grocery,1,Married,4,0,8,279.27,0,0,0,2+ years
11,14.0,4,Mobile,4,Single,2,0,3,124.4,0,0,0,7-12 months
1,10.0,4,Mobile Phone,5,Single,2,0,5,156.02,1,0,0,1-3 months
27,13.0,4,Laptop & Accessory,1,Single,4,0,3,149.5,0,0,0,2+ years
5,16.0,3,Laptop & Accessory,1,Single,2,0,8,153.96,0,0,0,4-6 months
17,6.0,4,Laptop & Accessory,3,Single,5,0,2,159.85,0,0,0,1-2 years
28,14.0,4,Grocery,4,Married,2,1,0,235.77,0,0,0,2+ years
6,17.0,4,Laptop & Accessory,1,Single,3,0,9,178.96,0,0,0,4-6 months
1,7.0,5,Mobile Phone,4,Single,3,0,1,153.36,0,0,0,1-3 months
3,28.0,3,Fashion,5,Married,1,0,8,184.12,0,0,0,1-3 months
0,23.0,5,Mobile,3,Married,2,0,2,123.05,0,0,1,Brand New (0mo)
16,12.0,4,Grocery,2,Married,5,1,0,266.27,0,0,0,1-2 years
14,9.0,5,Mobile Phone,3,Single,4,0,3,153.09,0,0,0,1-2 years
13,8.0,3,Mobile,5,Married,5,0,2,133.77,0,0,0,1-2 years
9,12.0,5,Mobile,3,Married,2,0,7,127.41,0,0,0,7-12 months
17,8.0,3,Fashion,3,Single,6,1,2,202.09,0,0,0,1-2 years
16,12.0,4,Grocery,1,Married,5,1,0,266.27,0,0,0,1-2 years
19,9.0,3,Grocery,3,Divorced,4,0,9,274.65,0,0,0,1-2 years
16,14.0,3,Mobile,2,Single,1,0,7,124.55,0,0,0,1-2 years
6,31.0,3,Laptop & Accessory,3,Divorced,2,0,1,145.39,0,0,0,4-6 months
14,12.0,4,Laptop & Accessory,4,Single,7,1,2,160.32,0,0,0,1-2 years
8,13.0,4,Mobile,1,Married,2,0,1,126.9,0,0,0,7-12 months
9,16.0,3,Fashion,1,Single,2,0,7,199.8,0,0,0,7-12 months
18,13.0,3,Fashion,5,Married,3,0,0,197.24,0,0,0,1-2 years
0,8.0,3,Laptop & Accessory,1,Married,1,0,2,142.27,0,0,0,Brand New (0mo)
0,7.0,3,Mobile Phone,3,Married,2,0,1,112.23,0,0,1,Brand New (0mo)
0,10.0,3,Mobile,1,Married,2,0,0,119.51,0,0,1,Brand New (0mo)
3,13.0,5,Mobile Phone,4,Married,3,0,1,153.04,0,0,0,1-3 months
4,25.0,4,Mobile Phone,3,Single,3,0,5,151.32,0,0,0,4-6 months
11,7.0,5,Laptop & Accessory,3,Married,3,0,8,184.93,0,0,0,7-12 months
1,29.0,4,Mobile Phone,3,Divorced,6,1,2,146.32,1,0,0,1-3 months
16,30.0,3,Fashion,5,Single,7,1,2,204.48,1,0,0,1-2 years
7,16.0,1,Laptop & Accessory,1,Married,2,0,2,147.24,0,0,0,7-12 months
5,19.0,4,Mobile Phone,1,Married,10,1,3,164.29,0,0,0,4-6 months
1,25.0,4,Laptop & Accessory,3,Divorced,2,1,3,171.14,1,0,0,1-3 months
4,10.0,4,Mobile Phone,3,Married,3,0,1,145.83,0,0,0,4-6 months
0,16.0,3,Mobile,4,Married,2,0,0,120.08,0,0,1,Brand New (0mo)
8,10.0,3,Laptop & Accessory,3,Single,2,1,1,142.49,0,0,0,7-12 months
0,14.0,3,Mobile,5,Married,2,1,0,123.98,1,0,0,Brand New (0mo)
5,12.0,3,Laptop & Accessory,3,Single,2,0,7,150.1,0,0,0,4-6 months
0,26.0,3,Fashion,3,Married,4,0,0,198.24,1,0,0,Brand New (0mo)
1,19.0,5,Mobile Phone,5,Married,3,0,1,145.33,1,0,0,1-3 months
11,31.0,4,Fashion,4,Divorced,4,0,47,220.61,0,1,0,7-12 months
2,9.0,3,Laptop & Accessory,3,Divorced,2,0,2,155.61,0,0,0,1-3 months
11,9.0,3,Laptop & Accessory,3,Single,4,1,2,143.17,0,0,0,7-12 months
11,7.0,4,Fashion,1,Married,4,1,3,261.03,0,0,0,7-12 months
15,8.0,3,Mobile,3,Married,1,1,0,126.96,0,0,0,1-2 years
4,34.0,4,Laptop & Accessory,2,Married,9,0,8,178.04,0,0,0,4-6 months
19,9.0,4,Laptop & Accessory,4,Married,2,0,8,173.05,0,0,0,1-2 years
0,14.0,3,Mobile,3,Divorced,2,0,2,126.1,1,0,0,Brand New (0mo)
10,13.0,3,Fashion,3,Single,5,0,2,236.64,0,0,0,7-12 months
3,16.0,4,Mobile Phone,3,Married,11,0,3,154.74,0,0,0,1-3 months
7,30.0,4,Fashion,1,Single,3,1,13,259.58,0,0,0,7-12 months
21,12.0,4,Others,3,Married,6,0,2,308.0,0,0,0,1-2 years
19,8.0,3,Grocery,3,Married,7,0,1,278.61,0,0,0,1-2 years
4,9.0,5,Laptop & Accessory,1,Married,3,0,9,166.52,0,0,0,4-6 months
21,9.0,4,Laptop & Accessory,4,Married,9,0,1,174.78,0,0,0,1-2 years
1,36.0,6,Laptop & Accessory,5,Single,10,0,3,174.69,1,0,0,1-3 months
19,24.0,3,Laptop & Accessory,3,Married,3,0,8,148.1,0,0,0,1-2 years
51,7.0,2,Laptop & Accessory,3,Divorced,2,0,9,174.0,0,0,0,2+ years
13,8.0,1,Laptop & Accessory,4,Divorced,2,0,7,142.44,0,0,0,1-2 years
8,31.0,4,Laptop & Accessory,2,Single,5,0,2,136.81,0,0,0,7-12 months
12,7.0,5,Laptop & Accessory,1,Single,6,0,47,211.86,0,1,0,7-12 months
15,32.0,3,Grocery,4,Married,6,0,8,235.25,0,0,0,1-2 years
1,7.0,4,Mobile Phone,3,Single,2,0,6,145.58,1,0,0,1-3 months
0,11.0,3,Mobile Phone,1,Single,2,0,0,110.51,0,0,0,Brand New (0mo)
8,22.0,4,Fashion,4,Single,2,0,3,186.06,0,0,0,7-12 months
22,13.0,3,Fashion,4,Married,4,0,7,204.66,0,0,0,1-2 years
9,15.0,4,Laptop & Accessory,3,Married,3,0,10,166.48,0,0,0,7-12 months
3,9.0,4,Laptop & Accessory,1,Married,3,0,47,213.53,0,1,0,1-3 months
12,17.0,3,Fashion,2,Divorced,2,0,7,176.54,1,0,0,7-12 months
19,14.0,4,Mobile Phone,3,Divorced,6,1,3,169.77,0,0,0,1-2 years
19,27.0,4,Laptop & Accessory,3,Single,10,0,2,173.5,0,0,0,1-2 years
26,13.0,1,Grocery,3,Married,4,0,3,248.14,0,0,0,2+ years
20,10.0,4,Fashion,4,Married,9,1,10,203.33,0,0,0,1-2 years
9,14.0,4,Mobile Phone,3,Married,3,0,1,149.04,0,0,0,7-12 months
17,30.0,5,Mobile Phone,3,Single,3,0,4,137.08,0,0,0,1-2 years
8,17.0,4,Mobile Phone,3,Single,3,1,3,154.36,1,0,0,7-12 months
7,14.0,3,Mobile,4,Married,2,1,3,123.42,1,0,0,7-12 months
1,22.0,4,Mobile Phone,1,Single,3,0,1,137.32,0,0,0,1-3 months
12,24.0,3,Laptop & Accessory,3,Single,1,0,7,145.34,0,0,0,7-12 months
9,7.0,4,Fashion,4,Divorced,3,0,7,197.95,0,0,0,7-12 months
2,14.0,3,Mobile,3,Single,2,0,0,126.42,0,0,0,1-3 months
4,9.0,4,Mobile Phone,4,Married,3,0,1,149.76,0,0,0,4-6 months
29,8.0,2,Grocery,1,Married,4,0,1,272.32,0,0,0,2+ years
1,14.0,4,Mobile Phone,3,Divorced,3,1,3,153.86,1,0,0,1-3 months
20,20.0,4,Laptop & Accessory,4,Single,8,0,10,180.62,0,0,0,1-2 years
10,7.0,4,Laptop & Accessory,1,Married,2,0,11,164.74,0,0,0,7-12 months
1,7.0,4,Laptop & Accessory,4,Divorced,2,1,5,188.49,0,0,0,1-3 months
9,9.0,5,Fashion,4,Married,4,0,47,227.74,0,1,0,7-12 months
4,30.0,4,Laptop & Accessory,5,Single,2,0,8,168.12,0,0,0,4-6 months
4,11.0,3,Laptop & Accessory,3,Married,2,0,2,183.46,0,0,0,4-6 months
10,6.0,4,Laptop & Accessory,3,Married,2,0,7,159.93,0,0,0,7-12 months
13,7.0,3,Grocery,5,Married,3,0,16,268.23,0,0,0,1-2 years
1,17.0,5,Mobile Phone,5,Single,8,1,1,149.04,1,0,0,1-3 months
8,6.0,3,Fashion,4,Married,2,0,6,172.95,0,0,0,7-12 months
11,14.0,1,Mobile,3,Married,2,0,3,126.1,0,0,0,7-12 months
1,16.0,4,Mobile Phone,2,Single,3,0,3,151.1,0,0,0,1-3 months
15,15.0,3,Mobile Phone,1,Single,2,0,8,136.73,0,0,0,1-2 years
24,9.0,3,Fashion,3,Married,3,0,47,231.16,0,1,0,1-2 years
30,7.0,4,Mobile Phone,5,Divorced,4,0,1,145.66,0,0,0,2+ years
1,25.0,2,Laptop & Accessory,3,Married,4,0,3,187.32,0,0,0,1-3 months
1,16.0,4,Mobile Phone,5,Single,3,0,3,152.28,0,0,0,1-3 months
20,10.0,4,Grocery,3,Married,5,0,10,299.65,0,0,0,1-2 years
0,18.0,3,Laptop & Accessory,1,Single,4,1,7,145.81,1,0,0,Brand New (0mo)
1,23.0,4,Mobile Phone,4,Married,4,1,3,148.73,1,0,0,1-3 months
6,22.0,3,Laptop & Accessory,1,Married,2,1,2,153.68,0,0,0,4-6 months
17,13.0,5,Laptop & Accessory,3,Single,3,1,9,165.81,0,0,0,1-2 years
7,9.0,4,Mobile Phone,1,Single,2,0,3,150.0,0,0,0,7-12 months
13,7.0,3,Laptop & Accessory,1,Married,5,0,3,165.13,0,0,0,1-2 years
5,14.0,4,Fashion,5,Married,4,0,47,221.37,0,1,0,4-6 months
0,8.0,4,Mobile Phone,1,Single,2,0,0,111.02,1,0,0,Brand New (0mo)
16,33.0,3,Fashion,5,Divorced,9,0,1,208.2,0,0,0,1-2 years
17,17.0,5,Laptop & Accessory,3,Married,3,0,1,177.57,0,0,0,1-2 years
9,7.0,6,Mobile Phone,1,Married,3,0,2,154.77,0,0,0,7-12 months
14,16.0,4,Mobile Phone,4,Married,10,1,1,161.17,0,0,0,1-2 years
9,23.0,4,Laptop & Accessory,4,Married,3,0,3,155.07,0,0,0,7-12 months
8,9.0,4,Laptop & Accessory,3,Single,4,0,3,165.33,0,0,0,7-12 months
7,7.0,3,Fashion,1,Single,2,0,1,198.88,0,0,0,7-12 months
1,30.0,5,Fashion,5,Married,3,0,11,198.36,1,0,0,1-3 months
19,33.0,5,Laptop & Accessory,5,Married,3,0,6,168.85,0,0,0,1-2 years
1,33.0,4,Laptop & Accessory,1,Married,3,1,9,181.17,1,0,0,1-3 months
8,7.0,5,Fashion,5,Divorced,11,0,47,229.82,1,1,0,7-12 months
6,20.0,3,Mobile,4,Married,2,0,6,127.56,0,0,0,4-6 months
13,12.0,3,Grocery,3,Single,8,0,13,232.37,0,0,0,1-2 years
13,8.0,1,Laptop & Accessory,3,Married,6,0,8,163.77,0,0,0,1-2 years
12,10.0,4,Fashion,3,Married,2,0,47,231.09,0,1,0,7-12 months
10,20.0,4,Mobile Phone,4,Divorced,5,0,5,146.43,0,0,0,7-12 months
1,30.0,5,Laptop & Accessory,3,Married,3,0,9,160.4,0,0,0,1-3 months
4,16.0,3,Fashion,3,Married,5,0,47,210.31,0,1,0,4-6 months
8,31.0,4,Fashion,4,Married,4,0,8,209.03,0,0,0,7-12 months
6,11.0,4,Mobile Phone,4,Divorced,4,0,3,164.31,0,0,0,4-6 months
5,14.0,3,Mobile,5,Single,2,0,2,124.39,0,0,0,4-6 months
17,32.0,5,Fashion,1,Married,7,0,1,232.98,0,0,0,1-2 years
22,11.0,5,Fashion,3,Single,9,0,9,234.99,0,0,0,1-2 years
8,16.0,3,Mobile Phone,2,Married,2,0,2,139.17,0,0,0,7-12 months
7,14.0,3,Mobile,3,Married,2,1,6,125.79,0,0,0,7-12 months
21,10.0,3,Fashion,1,Single,2,0,8,178.98,0,0,0,1-2 years
0,16.0,4,Fashion,5,Married,10,0,0,203.06,1,0,0,Brand New (0mo)
0,9.0,3,Laptop & Accessory,3,Married,1,0,2,149.99,0,0,0,Brand New (0mo)
0,7.0,4,Laptop & Accessory,3,Single,2,0,2,146.17,0,0,0,Brand New (0mo)
16,12.0,4,Others,3,Divorced,8,0,1,308.03,0,0,0,1-2 years
13,17.0,4,Fashion,3,Single,9,0,3,259.64,0,0,0,1-2 years
0,13.0,3,Mobile,5,Single,4,1,3,121.66,1,0,1,Brand New (0mo)
19,32.0,4,Others,4,Single,5,0,1,305.61,0,0,0,1-2 years
12,7.0,5,Laptop & Accessory,2,Single,6,0,47,211.86,0,1,0,7-12 months
1,28.0,2,Mobile Phone,2,Single,3,0,3,151.78,0,0,0,1-3 months
24,7.0,4,Others,4,Married,5,1,8,306.72,0,0,0,1-2 years
18,15.0,2,Mobile Phone,2,Divorced,4,1,3,153.18,0,0,0,1-2 years
0,30.0,4,Mobile,3,Single,6,1,3,120.28,1,0,1,Brand New (0mo)
16,11.0,4,Others,2,Divorced,3,0,16,317.32,0,0,0,1-2 years
5,15.0,4,Fashion,1,Married,3,0,10,232.93,0,0,0,4-6 months
9,14.0,1,Laptop & Accessory,1,Married,5,0,3,125.71,0,0,0,7-12 months
10,9.0,4,Laptop & Accessory,4,Married,6,1,1,194.62,0,0,0,7-12 months
0,9.0,4,Mobile,3,Single,2,0,0,132.3,0,0,0,Brand New (0mo)
20,14.0,4,Fashion,3,Married,8,0,8,233.45,0,0,0,1-2 years
3,9.0,4,Mobile Phone,4,Married,2,0,5,152.03,0,0,0,1-3 months
3,17.0,5,Laptop & Accessory,3,Single,11,0,5,183.69,0,0,0,1-3 months
16,15.0,4,Mobile Phone,3,Single,6,0,1,164.68,0,0,0,1-2 years
9,23.0,5,Fashion,4,Single,3,0,47,211.06,0,1,0,7-12 months
11,36.0,4,Fashion,4,Divorced,3,1,10,243.49,1,0,0,7-12 months
16,9.0,4,Grocery,5,Married,2,0,8,301.65,0,0,0,1-2 years
1,7.0,2,Fashion,4,Single,3,0,8,199.46,1,0,0,1-3 months
1,7.0,4,Fashion,5,Divorced,3,0,8,199.12,0,0,0,1-3 months
15,12.0,2,Mobile Phone,3,Divorced,4,1,4,146.27,0,0,0,1-2 years
5,11.0,3,Laptop & Accessory,4,Divorced,2,0,3,165.24,0,0,0,4-6 months
1,9.0,4,Laptop & Accessory,3,Single,3,1,5,169.78,0,0,0,1-3 months
8,22.0,4,Laptop & Accessory,5,Single,3,0,7,186.25,0,0,0,7-12 months
1,11.0,5,Mobile Phone,1,Married,2,0,5,156.62,0,0,0,1-3 months
1,15.0,5,Mobile Phone,4,Single,3,0,1,137.61,1,0,0,1-3 months
1,24.0,4,Mobile Phone,3,Married,2,1,1,152.41,1,0,0,1-3 months
22,9.0,4,Laptop & Accessory,5,Divorced,5,0,2,147.89,0,0,0,1-2 years
1,7.0,5,Mobile Phone,3,Married,3,0,4,145.07,0,0,0,1-3 months
11,31.0,4,Fashion,4,Married,4,0,47,220.61,0,1,0,7-12 months
9,24.0,3,Laptop & Accessory,2,Single,3,0,9,177.79,0,0,0,7-12 months
10,19.0,4,Laptop & Accessory,3,Married,11,1,2,171.63,0,0,0,7-12 months
0,28.0,4,Mobile,4,Married,2,0,0,128.63,1,0,0,Brand New (0mo)
5,7.0,5,Mobile Phone,5,Married,3,0,3,147.18,0,0,0,4-6 months
1,35.0,5,Laptop & Accessory,5,Single,5,0,4,167.84,1,0,0,1-3 months
10,25.0,4,Mobile Phone,1,Single,3,0,8,146.53,0,0,0,7-12 months
0,7.0,3,Mobile,5,Single,3,0,2,120.8,0,0,1,Brand New (0mo)
13,10.0,3,Others,3,Divorced,2,0,9,290.33,0,0,0,1-2 years
5,18.0,4,Mobile Phone,1,Married,5,1,3,148.56,0,0,0,4-6 months
31,10.0,2,Mobile Phone,5,Married,6,1,1,151.7,0,0,0,2+ years
13,22.0,3,Mobile,3,Married,10,0,0,135.44,0,0,0,1-2 years
1,15.0,4,Mobile Phone,3,Single,3,0,1,144.04,1,0,0,1-3 months
0,6.0,3,Mobile,1,Single,2,1,8,126.86,1,0,0,Brand New (0mo)
8,14.0,3,Mobile,3,Divorced,2,0,0,124.04,0,0,0,7-12 months
1,31.0,5,Mobile Phone,3,Single,7,1,4,145.28,1,0,0,1-3 months
15,10.0,5,Laptop & Accessory,4,Married,4,0,47,214.38,0,1,0,1-2 years
18,16.0,4,Mobile Phone,5,Divorced,3,1,2,150.59,0,0,0,1-2 years
13,25.0,4,Laptop & Accessory,3,Single,2,0,8,170.34,0,0,0,1-2 years
23,6.0,3,Grocery,2,Married,10,0,3,273.99,0,0,0,1-2 years
6,6.0,1,Laptop & Accessory,4,Divorced,2,1,2,154.88,0,0,0,4-6 months
16,8.0,3,Mobile,1,Single,1,0,8,135.39,0,0,0,1-2 years
5,9.0,4,Mobile Phone,3,Married,2,0,3,155.67,0,0,0,4-6 months
1,15.0,5,Laptop & Accessory,5,Single,8,0,3,178.26,1,0,0,1-3 months
11,13.0,2,Laptop & Accessory,5,Married,6,1,8,184.74,0,0,0,7-12 months
23,14.0,5,Fashion,3,Single,10,0,1,170.0,0,0,0,1-2 years
1,36.0,4,Laptop & Accessory,3,Married,7,0,1,168.06,0,0,0,1-3 months
4,30.0,3,Laptop & Accessory,1,Single,3,0,4,152.38,0,0,0,4-6 months
0,17.0,3,Mobile,4,Divorced,2,0,2,122.44,0,0,1,Brand New (0mo)
26,14.0,3,Grocery,1,Married,6,0,47,218.36,0,1,0,2+ years
10,19.0,5,Fashion,1,Single,2,0,47,213.58,0,1,0,7-12 months
3,9.0,4,Laptop & Accessory,3,Divorced,3,0,3,171.49,0,0,0,1-3 months
30,21.0,3,Grocery,3,Married,3,1,2,257.87,0,0,0,2+ years
0,14.0,3,Mobile,4,Single,1,0,2,124.22,1,0,0,Brand New (0mo)
16,8.0,3,Laptop & Accessory,1,Married,2,0,7,156.75,0,0,0,1-2 years
6,19.0,3,Mobile,2,Single,4,0,2,134.52,0,0,0,4-6 months
13,15.0,3,Mobile Phone,4,Married,9,1,0,136.17,0,0,0,1-2 years
0,8.0,3,Mobile,1,Married,2,0,2,120.14,0,0,1,Brand New (0mo)
31,10.0,5,Mobile Phone,2,Divorced,5,0,1,146.77,0,0,0,2+ years
1,16.0,4,Mobile Phone,5,Divorced,3,0,3,150.0,0,0,0,1-3 months
11,28.0,4,Mobile Phone,2,Divorced,7,0,1,154.73,0,0,0,7-12 months
16,33.0,1,Mobile Phone,4,Married,6,0,2,148.76,0,0,0,1-2 years
25,7.0,5,Fashion,5,Single,5,0,9,199.84,0,0,0,2+ years
8,24.0,3,Fashion,1,Single,3,0,2,193.62,0,0,0,7-12 months
4,13.0,3,Laptop & Accessory,2,Married,5,0,7,175.47,0,0,0,4-6 months
2,8.0,4,Mobile Phone,1,Married,3,0,4,145.44,0,0,0,1-3 months
24,6.0,3,Mobile,2,Divorced,2,0,0,127.23,0,0,0,1-2 years
8,31.0,4,Mobile Phone,3,Married,5,1,1,156.61,1,0,0,7-12 months
14,16.0,3,Laptop & Accessory,2,Single,8,0,10,162.3,0,0,0,1-2 years
22,14.0,4,Grocery,4,Married,7,0,47,231.2,0,1,0,1-2 years
12,9.0,4,Fashion,4,Single,9,0,1,198.51,0,0,0,7-12 months
10,22.0,6,Laptop & Accessory,1,Married,3,0,12,179.06,0,0,0,7-12 months
4,14.0,3,Fashion,2,Married,2,0,9,207.93,0,0,0,4-6 months
10,9.0,4,Mobile Phone,3,Single,6,0,10,150.19,0,0,0,7-12 months
10,14.0,3,Mobile,1,Married,2,1,2,123.26,0,0,0,7-12 months
0,16.0,3,Laptop & Accessory,5,Single,2,0,8,142.13,1,0,0,Brand New (0mo)
2,26.0,5,Mobile Phone,5,Divorced,3,0,4,156.96,0,0,0,1-3 months
11,15.0,3,Mobile Phone,1,Married,3,0,3,147.71,0,0,0,7-12 months
21,35.0,3,Fashion,3,Married,4,0,47,225.04,0,1,0,1-2 years
3,31.0,3,Laptop & Accessory,3,Divorced,8,1,2,147.36,0,0,0,1-3 months
22,12.0,4,Grocery,3,Married,3,1,12,239.66,0,0,0,1-2 years
1,13.0,4,Mobile Phone,5,Single,4,0,4,154.6,1,0,0,1-3 months
11,12.0,4,Laptop & Accessory,2,Married,9,0,5,188.47,0,0,0,7-12 months
0,23.0,4,Laptop & Accessory,3,Married,2,0,2,143.77,0,0,0,Brand New (0mo)
8,9.0,3,Fashion,2,Married,7,0,8,178.23,0,0,0,7-12 months
15,14.0,2,Mobile Phone,3,Divorced,3,0,9,158.76,0,0,0,1-2 years
0,6.0,4,Mobile Phone,3,Single,1,1,2,137.3,1,0,0,Brand New (0mo)
18,15.0,4,Laptop & Accessory,3,Married,2,0,12,155.93,0,0,0,1-2 years
13,26.0,4,Laptop & Accessory,1,Married,10,0,3,164.02,0,0,0,1-2 years
24,36.0,5,Grocery,3,Married,2,0,8,295.46,0,0,0,1-2 years
9,8.0,3,Laptop & Accessory,4,Married,5,1,0,169.62,0,0,0,7-12 months
12,36.0,4,Laptop & Accessory,2,Divorced,5,0,8,187.61,0,0,0,7-12 months
5,14.0,3,Mobile,4,Divorced,2,0,7,123.7,0,0,0,4-6 months
0,26.0,3,Laptop & Accessory,3,Single,2,0,7,199.81,0,0,0,Brand New (0mo)
0,11.0,4,Laptop & Accessory,3,Single,2,1,3,157.44,1,0,0,Brand New (0mo)
12,7.0,4,Mobile Phone,5,Single,5,0,1,151.19,0,0,0,7-12 months
0,24.0,1,Laptop & Accessory,3,Married,3,0,2,162.32,0,0,0,Brand New (0mo)
9,25.0,2,Laptop & Accessory,5,Married,3,0,11,177.08,0,0,0,7-12 months
9,8.0,4,Fashion,3,Married,2,0,0,175.96,0,0,0,7-12 months
2,8.0,3,Grocery,2,Married,8,0,47,221.69,1,1,0,1-3 months
5,6.0,3,Laptop & Accessory,5,Married,5,0,2,140.87,0,0,0,4-6 months
11,6.0,3,Laptop & Accessory,1,Married,8,0,9,147.35,0,0,0,7-12 months
5,16.0,3,Fashion,1,Single,3,0,47,212.44,0,1,0,4-6 months
19,9.0,5,Laptop & Accessory,1,Married,3,0,10,182.7,0,0,0,1-2 years
0,13.0,3,Mobile,3,Married,4,1,7,133.39,1,0,0,Brand New (0mo)
3,6.0,4,Fashion,3,Single,2,0,8,184.74,0,0,0,1-3 months
7,23.0,4,Laptop & Accessory,1,Married,3,1,3,178.68,0,0,0,7-12 months
